table,table_description,column,type,org_specific,discontinued,column_description,bucket,time_typed,already_in_cm04_card
PAT_DT_STICKY_NOTE_INFO,"This table contains information regarding a patient's date-specific sticky notes, including the date the note applies to as well as the note ID.",PAT_ID,VARCHAR,False,False,The unique ID of the patient record for this row. This column is frequently used to link to the PATIENT table.,"administrative/non-clinical (comment fields, billing/coverage/referral/etc.)",False,False
PAT_DT_STICKY_NOTE_INFO,"This table contains information regarding a patient's date-specific sticky notes, including the date the note applies to as well as the note ID.",LINE,INTEGER,False,False,The line number for the information associated with this record. Multiple pieces of information can be associated with this record.,"administrative/non-clinical (comment fields, billing/coverage/referral/etc.)",False,False
PAT_DT_STICKY_NOTE_INFO,"This table contains information regarding a patient's date-specific sticky notes, including the date the note applies to as well as the note ID.",DT_STICKY_NOTE_DATE,DATETIME,False,False,Stores the date of the date-specific sticky notes.,"administrative/non-clinical (comment fields, billing/coverage/referral/etc.)",True,False
PAT_DT_STICKY_NOTE_INFO,"This table contains information regarding a patient's date-specific sticky notes, including the date the note applies to as well as the note ID.",DT_STICKY_NOTE_ID,VARCHAR,False,False,Stores the HNO IDs of the date-specific sticky notes.,"administrative/non-clinical (comment fields, billing/coverage/referral/etc.)",False,False
PAT_ENC_AMBIENT_SESSIONS,Stores ambient session information from a patient's encounter.,PAT_ENC_CSN_ID,NUMERIC,False,False,"The unique contact serial number for this contact. This number is unique across all patient encounters in your system. If you use IntraConnect, this is the Unique Contact Identifier (UCI).",ambient/AI-scribe (Epic-native — directly Suki-comparable),False,False
PAT_ENC_AMBIENT_SESSIONS,Stores ambient session information from a patient's encounter.,LINE,INTEGER,False,False,The line number for the information associated with this contact. Multiple pieces of information can be associated with this contact.,ambient/AI-scribe (Epic-native — directly Suki-comparable),False,False
PAT_ENC_AMBIENT_SESSIONS,Stores ambient session information from a patient's encounter.,PAT_ID,VARCHAR,False,False,The unique ID of the patient record for this row. This column is frequently used to link to the PATIENT table.,ambient/AI-scribe (Epic-native — directly Suki-comparable),False,False
PAT_ENC_AMBIENT_SESSIONS,Stores ambient session information from a patient's encounter.,CONTACT_DATE,DATETIME,False,False,The date of this contact in calendar format.,ambient/AI-scribe (Epic-native — directly Suki-comparable),True,False
PAT_ENC_AMBIENT_SESSIONS,Stores ambient session information from a patient's encounter.,CM_CT_OWNER_ID,VARCHAR,False,False,The Community ID (CID) of the instance that owns this contact. This is only populated if you use IntraConnect.,ambient/AI-scribe (Epic-native — directly Suki-comparable),False,False
PAT_ENC_AMBIENT_SESSIONS,Stores ambient session information from a patient's encounter.,AMBIENT_SESSION_IDENT,VARCHAR,False,False,Session IDs for Ambient Recordings. Points to DXR,ambient/AI-scribe (Epic-native — directly Suki-comparable),False,False
PAT_ENC_CHKOUT_NOTE,Stores the checkout note entered by the provider for the follow-up of a given encounter.,PAT_ENC_CSN_ID,NUMERIC,False,False,"The unique contact serial number for this contact. This number is unique across all patient encounters in your system. If you use IntraConnect, this is the Unique Contact Identifier (UCI).",other note/document-adjacent,False,False
PAT_ENC_CHKOUT_NOTE,Stores the checkout note entered by the provider for the follow-up of a given encounter.,LINE,INTEGER,False,False,The line number for the information associated with this contact. Multiple pieces of information can be associated with this contact.,other note/document-adjacent,False,False
PAT_ENC_CHKOUT_NOTE,Stores the checkout note entered by the provider for the follow-up of a given encounter.,CHKOUT_NOTE,VARCHAR,False,False,This item stores the check-out note entered by the provider for the follow-up of a given encounter.,other note/document-adjacent,False,False
PAT_ENC_PREPAYNOTE,User entered notes associated with a prepayment on a patient encounter.,PAT_ENC_CSN_ID,NUMERIC,False,False,"The unique contact serial number for this contact. This number is unique across all patient encounters in your system. If you use IntraConnect, this is the Unique Contact Identifier (UCI).","administrative/non-clinical (comment fields, billing/coverage/referral/etc.)",False,False
PAT_ENC_PREPAYNOTE,User entered notes associated with a prepayment on a patient encounter.,LINE,INTEGER,False,False,Counts the line in a single prepayment note. The PREPAY_NOTES column contains the text the note for a single line.,"administrative/non-clinical (comment fields, billing/coverage/referral/etc.)",False,False
PAT_ENC_PREPAYNOTE,User entered notes associated with a prepayment on a patient encounter.,PAT_ENC_DATE_REAL,FLOAT,False,False,"A unique contact date in decimal format. The integer portion of the number indicates the date of contact. The digits after the decimal distinguish different contacts on the same date and are unique for each contact on that date. For example, .00 is the first/only contact, .01 is the second contact, etc.","administrative/non-clinical (comment fields, billing/coverage/referral/etc.)",False,False
PAT_ENC_PREPAYNOTE,User entered notes associated with a prepayment on a patient encounter.,CONTACT_DATE,DATETIME,False,False,The date of this contact in calendar format.,"administrative/non-clinical (comment fields, billing/coverage/referral/etc.)",True,False
PAT_ENC_PREPAYNOTE,User entered notes associated with a prepayment on a patient encounter.,PREPAY_NOTES,VARCHAR,False,False,User entered notes describing a pre-payment,"administrative/non-clinical (comment fields, billing/coverage/referral/etc.)",False,False
PB_COLL_HX_NOTE_TBL,"The table of notes, letters, etc. attached to a collections process as it moves through an organization's steps of collections.",PB_ACCT_ID,VARCHAR,False,False,The unique identifier (.1 item) for the account record.,"administrative/non-clinical (comment fields, billing/coverage/referral/etc.)",False,False
PB_COLL_HX_NOTE_TBL,"The table of notes, letters, etc. attached to a collections process as it moves through an organization's steps of collections.",GROUP_LINE,INTEGER,False,False,The line number for the information associated with this record.,"administrative/non-clinical (comment fields, billing/coverage/referral/etc.)",False,False
PB_COLL_HX_NOTE_TBL,"The table of notes, letters, etc. attached to a collections process as it moves through an organization's steps of collections.",VALUE_LINE,INTEGER,False,False,The line number of one of the multiple values associated with a specific group of data within this record.,"administrative/non-clinical (comment fields, billing/coverage/referral/etc.)",False,False
PB_COLL_HX_NOTE_TBL,"The table of notes, letters, etc. attached to a collections process as it moves through an organization's steps of collections.",PB_COLL_NOTE_ID,VARCHAR,False,False,"The notes, comments, letters, etc. that get attached to a collections process as it goes through the predefined steps.","administrative/non-clinical (comment fields, billing/coverage/referral/etc.)",False,False
PROBLEM_DIS_STAT_NOTE_HX,This table extracts a list of notes (HNOs) indicating the note in which clinicians have edited the disease status for a problem on a patient's problem list.,PROBLEM_LIST_ID,NUMERIC,False,False,The unique identifier (.1 item) for the problem record.,other note/document-adjacent,False,False
PROBLEM_DIS_STAT_NOTE_HX,This table extracts a list of notes (HNOs) indicating the note in which clinicians have edited the disease status for a problem on a patient's problem list.,GROUP_LINE,INTEGER,False,False,The line number for the information associated with this record.,other note/document-adjacent,False,False
PROBLEM_DIS_STAT_NOTE_HX,This table extracts a list of notes (HNOs) indicating the note in which clinicians have edited the disease status for a problem on a patient's problem list.,VALUE_LINE,INTEGER,False,False,The line number of one of the multiple values associated with a specific group of data within this record.,other note/document-adjacent,False,False
PROBLEM_DIS_STAT_NOTE_HX,This table extracts a list of notes (HNOs) indicating the note in which clinicians have edited the disease status for a problem on a patient's problem list.,HX_DISEASE_STATUS_NOTE_ID,VARCHAR,False,False,Documents the note used to change disease status data,other note/document-adjacent,False,False
PROBLEM_NOTE_PROPS,Contains all related properties to assessment & plan notes which are stored in the PROBLEM_NOTES clarity extract.,PROBLEM_LIST_ID,NUMERIC,False,False,The unique identifier for the problem record.,other note/document-adjacent,False,False
PROBLEM_NOTE_PROPS,Contains all related properties to assessment & plan notes which are stored in the PROBLEM_NOTES clarity extract.,LINE,INTEGER,False,False,The line number for the information associated with this record. Multiple pieces of information can be associated with this record.,other note/document-adjacent,False,False
PROBLEM_NOTE_PROPS,Contains all related properties to assessment & plan notes which are stored in the PROBLEM_NOTES clarity extract.,GENERATED_NOTE_ID,VARCHAR,False,False,This item stores the note the assessment & plan note has been generated into. If null then the corresponding assessment & plan note has not been generated into a note.,other note/document-adjacent,False,False
PROBLEM_NOTE_PROPS,Contains all related properties to assessment & plan notes which are stored in the PROBLEM_NOTES clarity extract.,AP_NOTE_SERVICE_C_NAME,VARCHAR,True,False,This item stores the service for which the assessment and plan note was written.,other note/document-adjacent,False,False
QRY_EVIDENCE_NOTE_CSN_ID,This table extracts information related to the contact the evidence came from.,QUERY_ID,NUMERIC,False,False,The unique identifier for the query record.,"administrative/non-clinical (comment fields, billing/coverage/referral/etc.)",False,False
